RELI,GDENR,X_KOORD,Y_KOORD,E_KOORD,N_KOORD,B11BTOT,B11B11,B11B12,B11B13,B11B14,B11B15,B11B16,B11B21,B11B22,B11B23,B11B24,B11B25,B11B26,B11B27,B11B28,B11B29,B11B30,B11BMTOT,B11BM01,B11BM02,B11BM03,B11BM04,B11BM05,B11BM06,B11BM07,B11BM08,B11BM09,B11BM10,B11BM11,B11BM12,B11BM13,B11BM14,B11BM15,B11BM16,B11BM17,B11BM18,B11BM19,B11BWTOT,B11BW01,B11BW02,B11BW03,B11BW04,B11BW05,B11BW06,B11BW07,B11BW08,B11BW09,B11BW10,B11BW11,B11BW12,B11BW13,B11BW14,B11BW15,B11BW16,B11BW17,B11BW18,B11BW19,B11B41,B11B42,B11B43,B11B44,B11B45,B11B46,B11B51,B11B52,B11B53,B11B54,B11B55,B11B56
75522210,3275,755200,221000,2755200,1221000,15,14,1,1,0,0,0,13,7,5,1,0,2,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,2,3,0,0,1,11,3,0,15,0,0,0,0,0
75532178,3276,755300,217800,2755300,1217800,9,9,0,0,0,0,0,9,2,4,3,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,7,2,0,9,0,0,0,0,0
75692079,3291,756900,207900,2756900,1207900,19,17,2,2,0,0,0,16,3,5,8,0,3,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,3,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,2,1,0,1,1,15,2,0,19,0,0,0,0,0
74452174,3292,744500,217400,2744500,1217400,10,8,2,1,1,0,0,8,3,2,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,3,0,0,2,5,3,0,10,0,0,0,0,0
75052125,3293,750500,212500,2750500,1212500,18,16,2,1,1,0,0,17,3,12,2,0,1,0,1,0,0,9,0,0,0,0,0,1,0,1,0,0,1,3,1,2,0,0,0,0,0,9,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,2,0,3,3,7,5,0,18,0,0,0,0,0
75692063,3294,756900,206300,2756900,1206300,10,9,1,1,0,0,0,8,4,1,3,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,2,0,9,0,0,0,0,1
73672190,3295,736700,219000,2736700,1219000,40,38,2,1,1,0,0,36,15,15,5,1,4,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,35,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,6,7,13,0,1,1,23,15,0,40,0,0,0,0,0
75212127,3296,752100,212700,2752100,1212700,28,24,4,2,1,1,0,20,2,12,6,0,8,6,0,2,0,13,0,0,0,0,1,1,0,0,0,1,2,2,0,2,1,2,0,0,1,15,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,4,4,2,0,3,1,22,2,0,28,0,0,0,0,0
75302101,3297,753000,210100,2753000,1210100,4,3,1,1,0,0,0,2,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,0,0,0,0,0
74222209,3298,742200,220900,2742200,1220900,9,7,2,0,0,2,0,6,3,2,1,0,3,1,0,2,0,5,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,4,3,1,8,0,0,0,0,1
72982234,3311,729800,223400,2729800,1223400,9,7,2,2,0,0,0,7,2,2,3,0,2,2,0,0,0,6,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,5,3,0,9,0,0,0,0,0
71872287,3312,718700,228700,2718700,1228700,15,14,1,0,1,0,0,15,8,4,3,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,1,1,1,1,2,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,5,8,0,15,0,0,0,0,0
72032304,3313,720300,230400,2720300,1230400,25,22,3,3,0,0,0,23,10,10,3,0,2,1,0,1,0,14,0,0,1,0,0,0,0,0,0,1,2,4,1,1,1,0,1,1,1,11,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,3,2,0,2,5,8,10,0,25,0,0,0,0,0
72212311,3314,722100,231100,2722100,1231100,9,8,1,0,0,1,0,8,3,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,6,2,0,9,0,0,0,0,0
72192245,3315,721900,224500,2721900,1224500,10,10,0,0,0,0,0,10,2,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,2,5,3,0,10,0,0,0,0,0
72552215,3316,725500,221500,2725500,1221500,7,6,1,0,0,1,0,6,1,3,2,0,1,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,5,1,0,7,0,0,0,0,0
71842330,3331,718400,233000,2718400,1233000,10,7,3,0,0,3,0,7,1,3,3,0,3,0,0,2,1,5,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,1,3,2,0,8,0,1,0,0,1
71232332,3332,712300,233200,2712300,1233200,32,20,12,1,1,10,0,18,1,4,12,1,14,3,0,9,2,18,0,0,0,1,3,1,0,3,1,2,0,0,5,2,0,0,0,0,0,14,0,0,1,0,1,1,0,0,0,1,2,2,1,0,0,1,3,0,1,3,10,6,9,4,0,29,1,2,0,0,0
71572358,3333,715700,235800,2715700,1235800,15,13,2,2,0,0,0,14,9,3,2,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,3,0,1,1,7,6,0,15,0,0,0,0,0
72002323,3334,720000,232300,2720000,1232300,10,10,0,0,0,0,0,10,1,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,0,1,1,5,3,0,10,0,0,0,0,0
71592338,3337,715900,233800,2715900,1233800,7,7,0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1,4,0,7,0,0,0,0,0
71402316,3338,714000,231600,2714000,1231600,12,10,2,1,0,1,0,10,1,6,3,0,2,1,1,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,9,2,0,12,0,0,0,0,0
71712315,3339,717100,231500,2717100,1231500,43,37,6,1,3,2,0,37,18,10,9,0,6,1,3,2,0,19,0,0,0,0,0,2,1,2,2,3,1,1,1,3,0,0,0,3,0,24,0,0,0,0,3,0,0,0,0,0,1,1,4,1,3,2,4,2,3,1,7,4,20,11,0,43,0,0,0,0,0
70592322,3340,705900,232200,2705900,1232200,111,99,12,9,2,1,0,90,8,35,47,0,21,17,2,0,2,47,0,0,0,2,1,2,2,3,6,3,2,2,6,6,2,3,3,2,2,64,0,2,0,1,1,1,3,0,0,1,3,0,3,3,3,5,10,12,16,3,9,13,74,12,0,108,0,2,1,0,0
72752360,3352,727500,236000,2727500,1236000,52,50,2,2,0,0,0,46,3,29,14,0,6,6,0,0,0,29,0,1,1,2,1,0,0,2,3,2,2,0,5,2,3,2,0,2,1,23,0,0,0,0,0,1,0,0,1,0,0,3,1,2,0,6,5,4,0,0,12,5,27,8,0,52,0,0,0,0,0
73552291,3356,735500,229100,2735500,1229100,11,11,0,0,0,0,0,10,5,4,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,9,2,0,11,0,0,0,0,0
73342318,3358,733400,231800,2733400,1231800,34,34,0,0,0,0,0,33,2,19,12,0,1,0,0,1,0,20,1,4,0,1,0,0,0,1,4,1,1,3,1,0,1,0,0,1,1,14,1,0,0,0,0,1,1,1,2,0,0,2,1,0,0,0,2,2,1,14,3,4,10,3,0,20,10,3,0,1,0
73992286,3359,739900,228600,2739900,1228600,20,20,0,0,0,0,0,18,4,9,5,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,2,3,5,0,2,0,13,5,0,20,0,0,0,0,0
73132403,3372,731300,240300,2731300,1240300,19,19,0,0,0,0,0,19,7,9,3,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,3,9,7,0,19,0,0,0,0,0
72462428,3374,724600,242800,2724600,1242800,19,16,3,1,0,2,0,16,2,9,5,0,3,1,0,2,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3,3,0,2,2,14,1,0,19,0,0,0,0,0
72652462,3375,726500,246200,2726500,1246200,16,12,4,0,0,4,0,11,0,7,3,1,5,1,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,5,1,0,2,0,11,1,2,13,0,0,0,1,2
72482405,3377,724800,240500,2724800,1240500,58,51,7,2,4,1,0,52,16,19,17,0,6,2,3,0,1,32,0,0,0,2,0,1,1,2,3,4,2,0,2,5,3,1,1,2,3,26,0,1,0,0,0,1,0,1,0,1,3,1,3,1,1,4,4,3,2,0,9,5,33,11,0,58,0,0,0,0,0
72822471,3378,728200,247100,2728200,1247100,21,21,0,0,0,0,0,21,2,8,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,2,1,0,1,1,1,0,2,1,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,1,1,1,2,0,0,0,3,1,4,0,12,4,0,20,1,0,0,0,0
72342468,3391,723400,246800,2723400,1246800,17,16,1,1,0,0,0,16,2,9,5,0,1,1,0,0,0,9,1,0,0,0,0,1,0,0,1,1,0,2,2,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,2,0,0,2,1,11,3,0,17,0,0,0,0,0
72082524,3392,720800,252400,2720800,1252400,69,63,6,2,3,1,0,62,10,25,27,0,7,2,2,2,1,35,0,0,0,1,2,3,0,3,5,5,2,2,3,1,1,1,3,3,0,34,1,0,1,1,0,2,2,1,1,4,2,3,1,3,3,3,2,1,3,0,2,9,44,14,0,69,0,0,0,0,0
72382506,3393,723800,250600,2723800,1250600,16,16,0,0,0,0,0,14,2,5,7,0,2,2,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,1,1,11,3,0,16,0,0,0,0,0
72102470,3394,721000,247000,2721000,1247000,15,15,0,0,0,0,0,15,9,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,1,0,0,2,0,9,4,0,15,0,0,0,0,0
73282484,3401,732800,248400,2732800,1248400,16,11,5,5,0,0,0,11,3,4,4,0,5,5,0,0,0,8,0,1,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,4,0,2,1,10,3,0,16,0,0,0,0,0
73192528,3402,731900,252800,2731900,1252800,50,41,9,7,1,1,0,42,10,22,9,1,8,7,0,1,0,25,0,0,1,0,0,1,3,1,2,2,0,1,3,0,1,2,2,2,4,25,0,0,0,0,0,1,0,0,0,0,3,0,4,0,1,1,2,7,6,1,3,1,35,10,0,49,1,0,0,0,0
72462491,3403,724600,249100,2724600,1249100,17,17,0,0,0,0,0,17,5,7,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,3,0,0,0,13,4,0,17,0,0,0,0,0
72442539,3405,724400,253900,2724400,1253900,15,15,0,0,0,0,0,15,1,8,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4,0,0,0,13,2,0,15,0,0,0,0,0
72712547,3407,727100,254700,2727100,1254700,37,36,1,1,0,0,0,33,3,16,14,0,4,4,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,0,29,0,0,0,0,0,1,1,0,1,1,0,4,0,0,2,1,5,4,9,0,1,1,29,6,0,37,0,0,0,0,0
72852563,3408,728500,256300,2728500,1256300,57,52,5,4,1,0,0,48,10,18,20,0,9,9,0,0,0,27,0,0,0,0,0,0,0,1,3,5,0,2,4,2,2,2,3,2,1,30,0,0,1,1,1,1,0,0,1,0,1,2,1,1,1,0,2,11,6,0,4,3,44,6,0,57,0,0,0,0,0
72032599,3421,720300,259900,2720300,1259900,25,25,0,0,0,0,0,24,2,11,11,0,1,1,0,0,0,10,0,1,0,0,0,1,1,0,0,0,0,3,0,0,1,0,2,0,1,15,0,0,0,0,1,0,0,0,0,0,0,2,2,0,3,1,3,1,2,1,3,4,14,3,0,25,0,0,0,0,0
73312587,3422,733100,258700,2733100,1258700,12,12,0,0,0,0,0,12,4,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,2,0,0,1,8,3,0,12,0,0,0,0,0
73172598,3423,731700,259800,2731700,1259800,16,16,0,0,0,0,0,15,2,4,9,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,0,1,2,12,1,0,16,0,0,0,0,0
72992570,3424,729900,257000,2729900,1257000,37,35,2,1,0,1,0,34,7,12,15,0,3,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,2,2,27,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,2,3,11,4,0,2,0,27,7,1,37,0,0,0,0,0
72102580,3425,721000,258000,2721000,1258000,155,142,13,6,7,0,0,135,22,47,65,1,20,13,3,2,2,65,0,3,4,3,0,5,4,4,5,5,6,4,4,3,1,5,3,3,3,90,3,1,3,2,6,1,2,2,2,3,2,0,0,3,0,5,15,19,21,3,24,16,98,14,0,152,1,1,0,1,0
72602596,3426,726000,259600,2726000,1259600,23,23,0,0,0,0,0,22,5,10,7,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,19,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,8,6,1,5,0,12,5,0,22,1,0,0,0,0
73852555,3441,738500,255500,2738500,1255500,11,11,0,0,0,0,0,8,0,7,1,0,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,1,0,9,1,0,11,0,0,0,0,0
74322544,3442,743200,254400,2743200,1254400,67,63,4,2,2,0,0,58,8,31,19,0,9,5,2,2,0,23,0,1,1,1,2,1,0,1,1,2,0,1,1,0,2,0,3,3,3,44,0,1,1,0,2,0,2,2,1,1,0,5,4,1,2,0,2,11,9,1,7,5,41,13,0,66,1,0,0,0,0
73652532,3443,736500,253200,2736500,1253200,60,58,2,1,1,0,0,53,9,21,23,0,7,4,2,1,0,23,0,0,1,0,1,0,2,0,0,2,4,1,2,3,2,2,1,1,1,37,0,0,0,0,0,0,0,0,0,2,2,3,3,3,0,2,8,9,5,0,4,2,41,13,0,60,0,0,0,0,0
73922592,3444,739200,259200,2739200,1259200,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76161715,3501,761600,171500,2761600,1171500,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
76271688,3502,762700,168800,2762700,1168800,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
75771718,3503,757700,171800,2757700,1171800,5,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0
76091702,3504,760900,170200,2760900,1170200,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
76361701,3505,763600,170100,2763600,1170100,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0
76181773,3506,761800,177300,2761800,1177300,3,3,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0
76251724,3513,762500,172400,2762500,1172400,8,8,0,0,0,0,0,7,1,3,3,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,7,1,0,8,0,0,0,0,0
77081732,3514,770800,173200,2770800,1173200,2,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
76641706,3515,766400,170600,2766400,1170600,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
77671667,3521,776700,166700,2776700,1166700,8,7,1,1,0,0,0,7,0,5,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,7,1,0,0,0,0
77211715,3522,772100,171500,2772100,1171500,8,7,1,0,1,0,0,7,1,5,1,0,1,0,1,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,4,3,0,8,0,0,0,0,0
76981488,3531,769800,148800,2769800,1148800,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0
76421643,3536,764200,164300,2764200,1164300,3,3,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0
76361660,3538,763600,166000,2763600,1166000,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
76551627,3539,765500,162700,2765500,1162700,8,7,1,1,0,0,0,7,0,3,4,0,1,1,0,0,0,5,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,1,2,0,0,5,3,0,0,0,0
76701613,3541,767000,161300,2767000,1161300,7,6,1,1,0,0,0,4,4,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,3,2,0,7,0,0,0,0,0
80721264,3551,807200,126400,2807200,1126400,20,12,8,8,0,0,0,10,2,4,4,0,10,10,0,0,0,9,0,0,0,0,0,0,0,3,1,2,0,0,0,0,2,0,1,0,0,11,0,0,0,0,0,0,0,1,2,2,0,1,1,1,1,0,0,2,0,3,6,1,8,2,0,17,1,0,0,0,2
80171338,3561,801700,133800,2801700,1133800,33,10,23,23,0,0,0,9,7,0,2,0,24,24,0,0,0,27,0,0,0,1,1,0,0,1,3,4,4,5,4,1,2,0,1,0,0,6,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,8,3,21,1,0,33,0,0,0,0,0
73691821,3571,736900,182100,2736900,1182100,10,10,0,0,0,0,0,9,3,5,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,1,8,0,10,0,0,0,0,0
73691849,3572,736900,184900,2736900,1184900,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
73491819,3574,734900,181900,2734900,1181900,5,5,0,0,0,0,0,5,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4,0,0,5,0,0,0,0,0
73881854,3575,738800,185400,2738800,1185400,2,0,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
73461837,3576,734600,183700,2734600,1183700,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
73721786,3579,737200,178600,2737200,1178600,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0
73391831,3580,733900,183100,2733900,1183100,5,5,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,2,0,5,0,0,0,0,0
73871838,3581,738700,183800,2738700,1183800,7,7,0,0,0,0,0,6,1,4,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,4,2,0,7,0,0,0,0,0
73671835,3582,736700,183500,2736700,1183500,148,129,19,17,0,2,0,128,18,83,27,0,20,18,0,2,0,77,2,3,1,1,4,4,3,7,8,3,8,7,8,7,2,4,0,1,4,71,4,1,3,1,3,4,4,3,3,9,8,1,9,4,6,1,3,3,1,16,26,10,49,47,0,131,9,2,4,1,1
73301822,3583,733000,182200,2733000,1182200,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
73691809,3584,736900,180900,2736900,1180900,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
74081835,3586,740800,183500,2740800,1183500,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
74481842,3587,744800,184200,2744800,1184200,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0
73401765,3592,734000,176500,2734000,1176500,2,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
