RELI;GMDE;HIST_GMDE;E_KOORD;N_KOORD;B21BTOT;B21B11;B21B12;B21B13;B21B14;B21B15;B21B16;B21B21;B21B22;B21B23;B21B24;B21B25;B21B26;B21B27;B21B28;B21B29;B21B30;B21BMTOT;B21BM01;B21BM02;B21BM03;B21BM04;B21BM05;B21BM06;B21BM07;B21BM08;B21BM09;B21BM10;B21BM11;B21BM12;B21BM13;B21BM14;B21BM15;B21BM16;B21BM17;B21BM18;B21BM19;B21BWTOT;B21BW01;B21BW02;B21BW03;B21BW04;B21BW05;B21BW06;B21BW07;B21BW08;B21BW09;B21BW10;B21BW11;B21BW12;B21BW13;B21BW14;B21BW15;B21BW16;B21BW17;B21BW18;B21BW19;B21B41;B21B42;B21B43;B21B44;B21B45;B21B46;B21B51;B21B52;B21B53;B21B54;B21B55;B21B56;H21PTOT;H21P01;H21P02;H21P03;H21P04;H21P05;H21P06;H21PI
70722438;111;11709;2707200;1243800;21;21;0;0;0;0;0;20;1;12;7;0;1;1;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;2;15;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;2;2;6;0;0;1;17;3;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
70772609;294;16081;2707700;1260900;12;10;2;0;0;2;0;10;0;8;2;0;2;0;0;2;0;4;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;8;0;0;0;2;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;4;0;4;3;0;11;0;1;0;0;0;1;1;0;0;0;0;0;1
70772739;4821;15455;2707700;1273900;13;13;0;0;0;0;0;12;2;5;5;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;9;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;2;3;0;0;1;6;6;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
70782785;4806;15405;2707800;1278500;25;24;1;0;1;0;0;19;4;7;8;0;6;5;1;0;0;12;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;0;2;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;4;4;0;1;3;17;4;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0
70792714;4621;15430;2707900;1271400;2;1;1;1;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
70811734;3982;16039;2708100;1173400;9;9;0;0;0;0;0;8;1;3;4;0;1;1;0;0;0;4;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;5;0;1;0;3;0;3;0;4;0;1;1;1;0;0;0;1;0;0;1
70870955;5149;11770;2708700;1095500;6;5;1;1;0;0;0;3;0;1;2;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
70871185;5117;12393;2708700;1118500;2;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
70871701;3983;16040;2708700;1170100;13;13;0;0;0;0;0;13;7;3;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;6;0;0;2;1;10;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
70872473;297;15653;2708700;1247300;27;25;2;1;0;1;0;22;3;10;9;0;5;2;0;3;0;10;1;0;0;0;0;0;0;0;0;1;0;1;2;1;2;0;1;1;0;17;0;0;0;0;1;2;0;0;0;3;0;0;1;1;1;3;0;1;4;0;3;0;20;4;0;27;0;0;0;0;0;1;0;1;0;0;0;0;1
70881153;5131;10558;2708800;1115300;40;27;13;12;0;1;0;23;2;14;7;0;17;16;0;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;4;1;0;28;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;6;2;7;10;0;8;5;26;1;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0
70882267;1342;12075;2708800;1226700;32;29;3;2;1;0;0;29;8;12;9;0;3;3;0;0;0;14;0;0;0;0;0;1;0;0;0;0;1;2;3;0;3;0;1;0;3;18;0;0;0;0;0;0;0;0;0;0;2;1;2;2;1;4;0;3;3;1;1;0;19;11;0;31;1;0;0;0;0;0;0;0;0;0;0;0;0
70922644;220;12001;2709200;1264400;4;4;0;0;0;0;0;4;0;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
70961117;5398;15391;2709600;1111700;23;19;4;4;0;0;0;15;2;12;1;0;8;7;0;1;0;9;0;0;0;0;1;1;0;2;1;1;0;0;1;1;0;1;0;0;0;14;0;0;0;0;0;1;0;0;0;3;0;0;1;0;2;2;0;2;3;0;5;1;12;5;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
70962684;4566;15458;2709600;1268400;116;92;24;11;2;11;0;90;27;14;49;0;26;14;4;8;0;54;1;2;0;2;3;5;1;5;2;1;3;8;4;6;3;4;1;2;1;62;5;1;0;0;1;5;4;0;2;1;1;5;5;7;3;4;2;8;8;1;20;12;66;10;7;109;4;0;0;2;1;0;0;0;0;0;0;0;0
70970964;5207;12564;2709700;1096400;11;11;0;0;0;0;0;10;2;3;5;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;4;0;1;2;6;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
71001155;5108;12051;2710000;1115500;28;19;9;7;0;2;0;17;2;14;1;0;11;7;1;3;0;14;0;0;0;0;1;2;4;1;0;2;0;0;1;0;0;1;1;0;1;14;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;3;1;5;3;12;2;10;1;0;25;2;1;0;0;0;0;0;0;0;0;0;0;0
71040955;5181;11571;2710400;1095500;4;1;3;3;0;0;0;1;1;0;0;0;3;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
71042277;1349;10471;2710400;1227700;31;28;3;0;0;3;0;24;4;12;8;0;7;3;1;3;0;14;0;0;0;0;1;1;2;0;0;1;0;1;0;0;1;1;3;1;2;17;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;5;2;3;2;0;4;2;18;7;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0
71061400;5073;12066;2710600;1140000;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
71062737;4811;15464;2710600;1273700;4;4;0;0;0;0;0;4;2;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
71082609;4551;15442;2710800;1260900;36;34;2;0;0;2;0;31;4;6;21;0;5;1;0;3;1;14;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;0;4;0;0;22;0;0;1;3;1;0;0;1;0;0;2;0;0;1;1;5;1;3;3;1;10;0;21;4;0;35;0;1;0;0;0;0;0;0;0;0;0;0;0
71090936;5216;13093;2710900;1093600;14;12;2;1;1;0;0;11;3;3;5;0;3;2;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;0;0;3;8;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
71092201;1348;10371;2710900;1220100;5;5;0;0;0;0;0;4;1;2;1;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
71102783;4826;15424;2711000;1278300;8;8;0;0;0;0;0;7;0;4;3;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;1;1;5;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
71172372;120;10459;2711700;1237200;38;29;9;5;2;2;0;29;2;17;10;0;9;5;2;2;0;20;0;0;0;1;0;0;2;1;2;2;1;4;5;1;0;0;0;0;1;18;0;0;0;0;1;0;1;0;2;0;2;0;3;0;2;1;0;2;4;1;8;7;19;3;0;37;1;0;0;0;0;0;0;0;0;0;0;0;0
71180923;5171;11413;2711800;1092300;63;43;20;19;0;1;0;38;2;22;14;0;25;23;0;2;0;20;0;0;3;0;0;1;0;0;0;1;0;1;3;1;1;2;3;4;0;43;0;0;0;1;0;2;1;2;0;0;0;3;5;1;2;2;6;7;11;10;10;4;37;2;0;53;8;2;0;0;0;0;0;0;0;0;0;0;0
71191152;5112;16588;2711900;1115200;24;18;6;4;2;0;0;16;4;7;5;0;8;6;2;0;0;9;0;0;0;0;0;0;1;0;1;0;2;1;1;1;0;0;1;1;0;15;0;0;0;0;1;0;0;0;0;1;0;1;2;1;0;0;2;1;6;3;5;3;7;6;0;21;2;1;0;0;0;0;0;0;0;0;0;0;0
71210947;5230;10916;2712100;1094700;3;3;0;0;0;0;0;2;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
71212434;114;12002;2712100;1243400;9;9;0;0;0;0;0;8;0;7;1;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;3;0;0;0;0;7;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
71232332;3342;15606;2712300;1233200;43;39;4;4;0;0;0;34;13;8;13;0;9;7;0;2;0;17;0;0;0;0;0;0;2;0;1;1;2;1;2;1;1;1;3;2;0;26;0;0;0;1;0;1;0;1;1;0;1;1;1;0;2;1;6;6;4;1;3;2;26;11;0;42;0;0;1;0;0;0;0;0;0;0;0;0;0
71240935;5193;12714;2712400;1093500;13;10;3;3;0;0;0;9;2;7;0;0;4;3;0;0;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;5;0;0;2;10;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
71242183;1343;12658;2712400;1218300;2;2;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
71262643;4591;15410;2712600;1264300;33;31;2;2;0;0;0;27;3;8;16;0;6;5;0;1;0;10;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;2;2;1;2;23;0;0;1;0;0;0;0;2;0;0;0;0;0;1;0;2;2;7;8;0;1;2;28;2;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
71270977;5161;11492;2712700;1097700;7;6;1;1;0;0;0;5;2;1;2;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;0;0;3;3;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0
71292258;1346;12968;2712900;1225800;44;35;9;4;4;1;0;33;5;15;13;0;11;8;2;1;0;19;0;0;0;0;1;2;2;1;2;0;0;2;3;2;0;1;2;1;0;25;0;0;0;0;1;0;1;0;0;1;1;1;1;1;2;0;3;6;7;1;7;3;26;7;0;43;0;0;1;0;0;0;0;0;0;0;0;0;0
71310950;5141;11722;2713100;1095000;8;6;2;2;0;0;0;4;0;2;2;0;4;3;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;2;2;4;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
71312569;4721;15443;2713100;1256900;17;17;0;0;0;0;0;14;5;4;5;0;3;2;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;1;0;0;12;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;2;3;3;1;1;2;7;6;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0
71321007;5237;14519;2713200;1100700;4;2;2;2;0;0;0;3;2;1;0;0;1;1;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
71322710;4561;15423;2713200;1271000;17;14;3;3;0;0;0;13;0;6;7;0;4;4;0;0;0;9;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;1;1;2;8;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;2;1;2;0;4;1;12;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
71341373;5064;11815;2713400;1137300;13;9;4;3;1;0;0;9;2;6;1;0;4;3;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;4;0;0;0;10;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
71380968;5151;14939;2713800;1096800;12;12;0;0;0;0;0;8;4;4;0;0;4;4;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;0;1;0;7;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
71381364;5076;13153;2713800;1136400;3;3;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
71400873;5203;12331;2714000;1087300;7;3;4;4;0;0;0;2;0;1;1;0;5;5;0;0;0;4;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;5;0;0;1;1;0;2;2;0;3;0;0;0;0;0;0;0;0;0;0
71402291;1347;10859;2714000;1229100;27;25;2;2;0;0;0;23;4;12;7;0;4;1;1;2;0;11;0;0;0;0;1;0;0;0;0;0;1;1;1;0;3;0;0;2;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;5;4;4;1;2;1;10;13;0;26;0;0;1;0;0;0;0;0;0;0;0;0;0
71402316;3338;14432;2714000;1231600;13;12;1;0;0;1;0;10;2;3;5;0;3;2;0;1;0;5;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;3;0;1;0;3;1;7;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
71402728;4841;15465;2714000;1272800;16;14;2;2;0;0;0;16;3;5;8;0;0;0;0;0;0;7;0;0;0;0;1;1;0;0;2;0;0;0;0;0;1;2;0;0;0;9;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;3;0;4;2;8;2;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
71412617;4781;15441;2714100;1261700;17;16;1;0;1;0;0;15;4;2;9;0;2;1;0;0;1;9;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;4;1;0;8;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;4;0;0;0;0;14;3;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
71421147;5138;16587;2714200;1114700;24;21;3;3;0;0;0;19;9;10;0;0;5;5;0;0;0;8;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;2;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;2;7;0;1;1;15;7;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
71422648;4606;15396;2714200;1264800;9;9;0;0;0;0;0;9;1;1;7;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;8;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
71441000;5187;12118;2714400;1100000;15;12;3;3;0;0;0;6;2;2;2;0;9;9;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;3;4;0;0;0;12;3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
71441054;5199;12442;2714400;1105400;2;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
71451010;5148;11902;2714500;1101000;5;1;4;4;0;0;0;2;0;2;0;0;3;3;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;3;1;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0
71460934;5236;15512;2714600;1093400;43;29;14;7;3;4;0;25;5;15;5;0;18;10;4;4;0;19;1;1;0;1;0;0;0;0;1;0;2;2;0;0;0;3;5;3;0;24;1;0;0;0;1;0;0;1;0;0;2;0;0;1;0;1;5;4;8;0;9;2;28;4;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0
71460992;5194;12765;2714600;1099200;11;9;2;0;0;2;0;6;0;5;1;0;5;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;3;1;0;1;3;5;1;10;0;0;1;0;0;0;0;0;0;0;0;0;0
71461085;5238;15392;2714600;1108500;44;41;3;3;0;0;0;37;18;16;3;0;7;7;0;0;0;12;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;3;1;1;3;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;4;11;12;0;1;1;17;25;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0
71461467;5048;14492;2714600;1146700;3;3;0;0;0;0;0;2;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
71471763;3985;16041;2714700;1176300;16;16;0;0;0;0;0;16;7;8;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;6;3;0;1;0;6;9;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
71500951;5205;12531;2715000;1095100;8;7;1;1;0;0;0;6;0;6;0;0;2;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;5;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;0;0;0;0;2;4;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
71521542;5049;14918;2715200;1154200;28;27;1;1;0;0;0;23;8;13;2;0;5;5;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;3;1;20;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;4;9;0;0;1;14;13;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0
71550918;5186;12042;2715500;1091800;4;4;0;0;0;0;0;2;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
71551026;5227;10880;2715500;1102600;28;22;6;6;0;0;0;16;2;11;3;0;12;12;0;0;0;11;0;0;0;0;0;0;1;0;1;0;0;0;1;0;3;0;2;2;1;17;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;2;3;8;1;3;2;13;9;0;27;1;0;0;0;0;0;0;0;0;0;0;0;0
71552526;4726;15419;2715500;1252600;22;21;1;1;0;0;0;19;5;4;10;0;3;2;0;1;0;9;0;0;0;0;1;0;0;0;0;0;2;1;1;1;1;0;0;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;7;0;1;0;13;8;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
71552583;4724;15454;2715500;1258300;26;23;3;1;2;0;0;22;1;7;14;0;4;2;2;0;0;18;1;1;0;1;0;1;2;1;0;0;1;3;2;2;0;0;0;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;2;0;7;3;12;4;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0
71571004;5189;12623;2715700;1100400;19;14;5;5;0;0;0;10;0;7;3;0;9;8;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;5;5;0;1;0;16;2;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
71572647;4741;15435;2715700;1264700;8;8;0;0;0;0;0;7;0;1;6;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;2;1;0;1;1;6;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
71581359;5077;13084;2715800;1135900;10;8;2;1;0;1;0;7;1;5;1;0;3;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;2;2;0;1;0;2;7;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
71582804;4864;15395;2715800;1280400;26;23;3;2;1;0;0;20;5;5;10;0;6;5;1;0;0;14;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;4;2;2;1;12;1;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;2;0;3;0;5;2;14;5;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0
71590950;5225;10415;2715900;1095000;10;6;4;4;0;0;0;5;2;2;1;0;5;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;3;0;1;0;8;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
71590991;5162;11484;2715900;1099100;9;7;2;2;0;0;0;7;0;5;2;0;2;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;9;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
71602708;4590;15469;2716000;1270800;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
71610979;5231;10943;2716100;1097900;12;9;3;3;0;0;0;7;0;5;2;0;5;5;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;8;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;1;2;1;0;0;4;0;8;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
71640874;5160;11475;2716400;1087400;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
71640969;5196;12749;2716400;1096900;4;2;2;1;0;1;0;4;0;4;0;0;0;0;0;0;0;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0
71650788;5266;10381;2716500;1078800;23;17;6;6;0;0;0;15;1;10;4;0;8;7;0;0;1;10;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;2;1;0;3;13;2;0;2;0;0;1;0;0;0;2;0;0;1;0;1;1;1;2;0;1;5;4;9;4;0;22;0;0;1;0;0;0;0;0;0;0;0;0;0
71651014;5208;12488;2716500;1101400;13;13;0;0;0;0;0;6;2;2;2;0;7;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;5;0;1;1;9;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
71652255;1345;13181;2716500;1225500;10;10;0;0;0;0;0;10;3;4;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;1;0;5;4;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
71660995;5180;11570;2716600;1099500;9;8;1;1;0;0;0;7;0;5;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4;0;2;0;1;2;6;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
